repository,repo_id,content_type,template_type,timestamp,file_path,section_name,header_pattern,is_meaningful_content,importance,importance_numeric,reason,manual_eval,TP,FP,FN,TN
connectbot.connectbot,3,issue,support-question,2018-12-17 14:03:01,.github/ISSUE_TEMPLATE/support-question.md,Support Request Instructions,<!-- Please include all relevant details to help with your support request. -->,FALSE,low,0,"This is an instructional comment, not a section with actual content or description.",0,0,0,0,1
crawl.crawl,4,issue,bug-report-for-dcss,2019-12-06 9:13:26,.github/ISSUE_TEMPLATE/bug-report-for-dcss.md,PLATFORM and OS or BROWSER,**PLATFORM and OS or BROWSER:**,FALSE,low,0,"This section collects metadata about the environment, not about the bug's substance.",0,0,0,0,1
crawl.crawl,4,issue,bug-report-for-dcss,2019-12-06 9:13:26,.github/ISSUE_TEMPLATE/bug-report-for-dcss.md,DCSS VERSION,**DCSS VERSION:**,FALSE,low,0,"This section is for version metadata, not for describing the actual issue.",0,0,0,0,1
crawl.crawl,4,issue,bug-report-for-dcss,2019-12-06 9:13:26,.github/ISSUE_TEMPLATE/bug-report-for-dcss.md,DESCRIPTION,**DESCRIPTION:**,TRUE,high,1,"This section asks for a description of what happened, what went wrong, and reproduction steps, which are the core of the bug report.",1,1,0,0,0
crawl.crawl,4,issue,bug-report-for-dcss,2019-12-06 9:13:26,.github/ISSUE_TEMPLATE/bug-report-for-dcss.md,EXTRA FILES,**EXTRA FILES:**,FALSE,low,0,"This section is for attaching supporting files, not for describing the bug itself.",0,0,0,0,1
crawl.crawl,4,issue,bug-report-for-dcss,2020-12-13 11:36:45,.github/ISSUE_TEMPLATE/bug-report-for-dcss.md,DCSS VERSION AND GAME INFORMATION,**DCSS VERSION AND GAME INFORMATION:**,FALSE,low,0,"This section requests version and game metadata, which is procedural and not a description of the bug.",0,0,0,0,1
crawl.crawl,4,issue,issue-template,2016-10-17 15:51:14,ISSUE_TEMPLATE.md,PLATFORM,**PLATFORM:**,FALSE,low,0,"This section collects metadata about the environment, not about the bug's substance.",0,0,0,0,1
crawl.crawl,4,issue,issue-template,2016-10-17 15:51:14,ISSUE_TEMPLATE.md,VERSION,**VERSION:**,FALSE,low,0,"This section is for version metadata, not for describing the actual issue.",0,0,0,0,1
d4rken-org.sdmaid-se,5,issue,bug-report,2023-04-01 22:21:57,.github/ISSUE_TEMPLATE/bug_report.md,Debug log,**Debug log**,FALSE,low,0,"This section requests a log file, which is supporting data, not a substantive description.",0,0,0,0,1
d4rken-org.sdmaid-se,5,issue,bug-report,2023-04-01 22:21:57,.github/ISSUE_TEMPLATE/bug_report.md,Screenshots/Video,**Screenshots/Video**,FALSE,low,0,"This section asks for visual evidence, which is supplementary and not a direct description.",0,0,0,0,1
d4rken-org.sdmaid-se,5,issue,feature-request,2023-04-01 22:21:57,.github/ISSUE_TEMPLATE/feature_request.md,Describe why this would be in the interest of all users,**Describe why this would be in the interest of all users**,TRUE,medium,1,"This section explains the broader impact and relevance of the feature, adding important context.",1,1,0,0,0
element-hq.element-android,6,issue,bug,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/bug.yml,What did you expect?,## What did you expect?,TRUE,high,1,"This section requests the expected behavior, which is essential for identifying the discrepancy between expected and actual outcomes.",1,1,0,0,0
element-hq.element-android,6,issue,bug,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/bug.yml,Your phone model,## Your phone model,FALSE,low,0,"This section collects device metadata, not substantive details about the bug itself.",0,0,0,0,1
element-hq.element-android,6,issue,bug,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/bug.yml,Application version and app store,## Application version and app store,FALSE,low,0,"This section collects app version metadata, not a description of the issue.",0,0,0,0,1
element-hq.element-android,6,issue,bug,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/bug.yml,Have you submitted a rageshake?,## Have you submitted a rageshake?,FALSE,low,0,"This section is a procedural checklist about log submission, not about the bug's content.",0,0,0,0,1
element-hq.element-android,6,issue,bug,2021-08-25 13:15:42,.github/ISSUE_TEMPLATE/bug.yml,Homeserver,## Homeserver,FALSE,low,0,"This section asks for account/server metadata, not a description of the issue.",0,0,0,0,1
element-hq.element-android,6,issue,bug,2021-10-05 13:35:34,.github/ISSUE_TEMPLATE/bug.yml,Intended result and actual result,## Intended result and actual result,TRUE,high,1,"This section requests a description of what went wrong and what was expected, which is essential for diagnosing the problem.",1,1,0,0,0
element-hq.element-android,6,issue,bug,2021-10-12 10:03:41,.github/ISSUE_TEMPLATE/bug.yml,Will you send logs?,## Will you send logs?,FALSE,low,0,"This section is procedural, asking if the user will provide logs, not about the bug's content.",0,0,0,0,1
element-hq.element-android,6,issue,bug,2021-11-11 8:31:26,.github/ISSUE_TEMPLATE/bug.yml,Outcome,## Outcome,TRUE,high,1,"This section requests a description of what went wrong, providing the core details of the bug.",1,1,0,0,0
element-hq.element-android,6,issue,bug,2022-05-02 14:40:25,.github/ISSUE_TEMPLATE/bug.yml,Are you willing to provide a PR?,## Are you willing to provide a PR?,FALSE,low,0,"This section is a procedural question about contributing a fix, not about the bug's content.",0,0,0,0,1
element-hq.element-android,6,issue,enhancement,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/enhancement.yml,Your use case,## Your use case,TRUE,high,1,"This section asks for a description of the desired feature or capability, which is the core of the enhancement request.",1,1,0,0,0
element-hq.element-android,6,issue,enhancement,2021-08-23 22:45:41,.github/ISSUE_TEMPLATE/enhancement.yml,Have you considered any alternatives?,## Have you considered any alternatives?,TRUE,medium,1,"This section provides context about alternative solutions, supporting understanding of the request's rationale.",1,1,0,0,0
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,Before the release,### Before the release,FALSE,low,0,"This section is a checklist of procedural steps to perform before the release, not a description of substantive changes.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,Do the release,### Do the release,FALSE,low,0,"This section lists procedural steps and commands for performing the release, not the content or purpose of the release.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,Once Live on PlayStore,### Once Live on PlayStore,FALSE,low,0,"This section contains post-release checklist items and notifications, not substantive content about the release itself.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,After at least 2 days,### After at least 2 days,FALSE,low,0,"This section is a checklist for post-release monitoring and follow-up, not a description of changes or features.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,Android SDK2,### Android SDK2,FALSE,low,0,"This section and its subsections are procedural checklists for releasing the SDK2 and its sample, not for describing meaningful content.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,On the SDK2 project,#### On the SDK2 project,FALSE,low,0,"This is a checklist of steps for releasing the SDK2 project, not a section for describing actual changes or features.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-07-06 17:04:38,.github/ISSUE_TEMPLATE/release.md,Android SDK2 sample,### Android SDK2 sample,FALSE,low,0,"This section is a checklist for updating and testing the SDK2 sample, not for describing substantive changes.",0,0,0,0,1
element-hq.element-android,6,issue,release,2021-08-25 14:51:36,.github/ISSUE_TEMPLATE/release.yml,Release checklist,## Release checklist,FALSE,low,0,This section contains procedural checklist instructions and does not describe substantive changes.,0,0,0,0,1
element-hq.element-android,6,pr,,2019-03-13 17:00:30,.github/PULL_REQUEST_TEMPLATE.md,Pull Request Checklist,### Pull Request Checklist,FALSE,low,0,This section is a procedural checklist and does not describe the actual changes or content of the pull request.,0,0,0,0,1
element-hq.element-android,6,pr,,2022-02-03 14:18:16,.github/PULL_REQUEST_TEMPLATE.md,Type of change,## Type of change,FALSE,low,0,This section is a checklist for categorizing the change type and does not describe the actual content or implementation.,1,0,0,1,0
element-hq.element-android,6,pr,,2022-02-03 14:18:16,.github/PULL_REQUEST_TEMPLATE.md,Content,## Content,TRUE,high,1,"This section is for describing what has been changed, which is the core summary of the PR.",1,1,0,0,0
element-hq.element-android,6,pr,,2022-02-03 14:18:16,.github/PULL_REQUEST_TEMPLATE.md,Screenshots / GIFs,## Screenshots / GIFs,FALSE,low,0,"This section is for attaching images or GIFs, which are supplementary and do not describe the substantive change.",0,0,0,0,1
element-hq.element-android,6,pr,,2022-02-03 14:18:16,.github/PULL_REQUEST_TEMPLATE.md,Tests,## Tests,FALSE,low,0,"This section is about how the change was tested, not about what was changed.",0,0,0,0,1
element-hq.element-android,6,pr,,2022-02-03 14:18:16,.github/PULL_REQUEST_TEMPLATE.md,Tested devices,## Tested devices,FALSE,low,0,"This section lists devices used for testing, which is procedural information.",0,0,0,0,1
element-hq.element-x-android,7,issue,story,2023-02-16 18:04:37,.github/ISSUE_TEMPLATE/story.yml,A story should take roughly a week or a sprint to finish. Each story is usually made up of a number of tasks that take half to a full day,## A story should take roughly a week or a sprint to finish. Each story is usually made up of a number of tasks that take half to a full day.,FALSE,low,0,"This section provides general guidance on story sizing, not specific content about changes or implementation.",0,0,0,0,1
element-hq.element-x-android,7,issue,story,2023-07-06 12:53:20,.github/ISSUE_TEMPLATE/story.yml,Story,## Story,TRUE,high,1,"This section is intended to contain the main description of the user story, outlining what needs to be done.",1,1,0,0,0
,,,,,,,,,,,,,125,36,27,192
